,Unnamed: 0,ID,Date,Cases,Cases_New,Type,Age,Sex,Source
10258906,10258906,PL,2020-01-26,0.0,0.0,Deaths,Total,Total,JRC
10258907,10258907,PL,2020-01-26,0.0,0.0,Recovered,Total,Total,JHU
10258908,10258908,PL,2020-01-26,1276636.0,0.0,Recovered,Total,Total,JRC
10258909,10258909,PL,2020-01-27,0.0,0.0,Active,Total,Total,JHU
10258910,10258910,PL,2020-01-27,1.0,0.0,Active,Total,Total,JRC
10258911,10258911,PL,2020-01-27,0.0,0.0,Confirmed,Total,Total,JHU
10258912,10258912,PL,2020-01-27,1.0,0.0,Confirmed,Total,Total,JRC
10258913,10258913,PL,2020-01-27,0.0,0.0,Deaths,Total,Total,JHU
10258914,10258914,PL,2020-01-27,0.0,0.0,Deaths,Total,Total,JRC
10258915,10258915,PL,2020-01-27,0.0,0.0,Recovered,Total,Total,JHU
10258916,10258916,PL,2020-01-27,1276636.0,0.0,Recovered,Total,Total,JRC
10258917,10258917,PL,2020-01-28,0.0,0.0,Active,Total,Total,JHU
10258918,10258918,PL,2020-01-28,1.0,0.0,Active,Total,Total,JRC
10258919,10258919,PL,2020-01-28,0.0,0.0,Confirmed,Total,Total,JHU
10258920,10258920,PL,2020-01-28,1.0,0.0,Confirmed,Total,Total,JRC
10258921,10258921,PL,2020-01-28,0.0,0.0,Deaths,Total,Total,JHU
10258922,10258922,PL,2020-01-28,0.0,0.0,Deaths,Total,Total,JRC
10258923,10258923,PL,2020-01-28,0.0,0.0,Recovered,Total,Total,JHU
10258924,10258924,PL,2020-01-28,1276636.0,0.0,Recovered,Total,Total,JRC
10258925,10258925,PL,2020-01-29,0.0,0.0,Active,Total,Total,JHU
10258926,10258926,PL,2020-01-29,1.0,0.0,Active,Total,Total,JRC
10258927,10258927,PL,2020-01-29,0.0,0.0,Confirmed,Total,Total,JHU
10258928,10258928,PL,2020-01-29,1.0,0.0,Confirmed,Total,Total,JRC
10258929,10258929,PL,2020-01-29,0.0,0.0,Deaths,Total,Total,JHU
10258930,10258930,PL,2020-01-29,0.0,0.0,Deaths,Total,Total,JRC
10258931,10258931,PL,2020-01-29,0.0,0.0,Recovered,Total,Total,JHU
10258932,10258932,PL,2020-01-29,1276636.0,0.0,Recovered,Total,Total,JRC
10258933,10258933,PL,2020-01-30,0.0,0.0,Active,Total,Total,JHU
10258934,10258934,PL,2020-01-30,1.0,0.0,Active,Total,Total,JRC
10258935,10258935,PL,2020-01-30,0.0,0.0,Confirmed,Total,Total,JHU
10258936,10258936,PL,2020-01-30,1.0,0.0,Confirmed,Total,Total,JRC
10258937,10258937,PL,2020-01-30,0.0,0.0,Deaths,Total,Total,JHU
10258938,10258938,PL,2020-01-30,0.0,0.0,Deaths,Total,Total,JRC
10258939,10258939,PL,2020-01-30,0.0,0.0,Recovered,Total,Total,JHU
10258940,10258940,PL,2020-01-30,1276636.0,0.0,Recovered,Total,Total,JRC
10258941,10258941,PL,2020-01-31,0.0,0.0,Active,Total,Total,JHU
10258942,10258942,PL,2020-01-31,1.0,0.0,Active,Total,Total,JRC
10258943,10258943,PL,2020-01-31,0.0,0.0,Confirmed,Total,Total,JHU
10258944,10258944,PL,2020-01-31,1.0,0.0,Confirmed,Total,Total,JRC
10258945,10258945,PL,2020-01-31,0.0,0.0,Deaths,Total,Total,JHU
10258946,10258946,PL,2020-01-31,0.0,0.0,Deaths,Total,Total,JRC
10258947,10258947,PL,2020-01-31,0.0,0.0,Recovered,Total,Total,JHU
10258948,10258948,PL,2020-01-31,1276636.0,0.0,Recovered,Total,Total,JRC
10258949,10258949,PL,2020-02-01,0.0,0.0,Active,Total,Total,JHU
10258950,10258950,PL,2020-02-01,1.0,0.0,Active,Total,Total,JRC
10258951,10258951,PL,2020-02-01,0.0,0.0,Confirmed,Total,Total,JHU
10258952,10258952,PL,2020-02-01,1.0,0.0,Confirmed,Total,Total,JRC
10258953,10258953,PL,2020-02-01,0.0,0.0,Deaths,Total,Total,JHU
10258954,10258954,PL,2020-02-01,0.0,0.0,Deaths,Total,Total,JRC
10258955,10258955,PL,2020-02-01,0.0,0.0,Recovered,Total,Total,JHU
10258956,10258956,PL,2020-02-01,1276636.0,0.0,Recovered,Total,Total,JRC
10258957,10258957,PL,2020-02-02,0.0,0.0,Active,Total,Total,JHU
10258958,10258958,PL,2020-02-02,1.0,0.0,Active,Total,Total,JRC
10258959,10258959,PL,2020-02-02,0.0,0.0,Confirmed,Total,Total,JHU
10258960,10258960,PL,2020-02-02,1.0,0.0,Confirmed,Total,Total,JRC
10258961,10258961,PL,2020-02-02,0.0,0.0,Deaths,Total,Total,JHU
10258962,10258962,PL,2020-02-02,0.0,0.0,Deaths,Total,Total,JRC
10258963,10258963,PL,2020-02-02,0.0,0.0,Recovered,Total,Total,JHU
10258964,10258964,PL,2020-02-02,1276636.0,0.0,Recovered,Total,Total,JRC
10258965,10258965,PL,2020-02-03,0.0,0.0,Active,Total,Total,JHU
10258966,10258966,PL,2020-02-03,1.0,0.0,Active,Total,Total,JRC
10258967,10258967,PL,2020-02-03,0.0,0.0,Confirmed,Total,Total,JHU
10258968,10258968,PL,2020-02-03,1.0,0.0,Confirmed,Total,Total,JRC
10258969,10258969,PL,2020-02-03,0.0,0.0,Deaths,Total,Total,JHU
10258970,10258970,PL,2020-02-03,0.0,0.0,Deaths,Total,Total,JRC
10258971,10258971,PL,2020-02-03,0.0,0.0,Recovered,Total,Total,JHU
10258972,10258972,PL,2020-02-03,1276636.0,0.0,Recovered,Total,Total,JRC
10258973,10258973,PL,2020-02-04,0.0,0.0,Active,Total,Total,JHU
10258974,10258974,PL,2020-02-04,1.0,0.0,Active,Total,Total,JRC
10258975,10258975,PL,2020-02-04,0.0,0.0,Confirmed,Total,Total,JHU
10258976,10258976,PL,2020-02-04,1.0,0.0,Confirmed,Total,Total,JRC
10258977,10258977,PL,2020-02-04,0.0,0.0,Deaths,Total,Total,JHU
10258978,10258978,PL,2020-02-04,0.0,0.0,Deaths,Total,Total,JRC
10258979,10258979,PL,2020-02-04,0.0,0.0,Recovered,Total,Total,JHU
10258980,10258980,PL,2020-02-04,1276636.0,0.0,Recovered,Total,Total,JRC
10258981,10258981,PL,2020-02-05,0.0,0.0,Active,Total,Total,JHU
10258982,10258982,PL,2020-02-05,1.0,0.0,Active,Total,Total,JRC
10258983,10258983,PL,2020-02-05,0.0,0.0,Confirmed,Total,Total,JHU
10258984,10258984,PL,2020-02-05,1.0,0.0,Confirmed,Total,Total,JRC
10258985,10258985,PL,2020-02-05,0.0,0.0,Deaths,Total,Total,JHU
10258986,10258986,PL,2020-02-05,0.0,0.0,Deaths,Total,Total,JRC
10258987,10258987,PL,2020-02-05,0.0,0.0,Recovered,Total,Total,JHU
10258988,10258988,PL,2020-02-05,1276636.0,0.0,Recovered,Total,Total,JRC
10258989,10258989,PL,2020-02-06,0.0,0.0,Active,Total,Total,JHU
10258990,10258990,PL,2020-02-06,1.0,0.0,Active,Total,Total,JRC
10258991,10258991,PL,2020-02-06,0.0,0.0,Confirmed,Total,Total,JHU
10258992,10258992,PL,2020-02-06,1.0,0.0,Confirmed,Total,Total,JRC
10258993,10258993,PL,2020-02-06,0.0,0.0,Deaths,Total,Total,JHU
10258994,10258994,PL,2020-02-06,0.0,0.0,Deaths,Total,Total,JRC
10258995,10258995,PL,2020-02-06,0.0,0.0,Recovered,Total,Total,JHU
10258996,10258996,PL,2020-02-06,1276636.0,0.0,Recovered,Total,Total,JRC
10258997,10258997,PL,2020-02-07,0.0,0.0,Active,Total,Total,JHU
10258998,10258998,PL,2020-02-07,1.0,0.0,Active,Total,Total,JRC
10258999,10258999,PL,2020-02-07,0.0,0.0,Confirmed,Total,Total,JHU
10259000,10259000,PL,2020-02-07,1.0,0.0,Confirmed,Total,Total,JRC
10259001,10259001,PL,2020-02-07,0.0,0.0,Deaths,Total,Total,JHU
10259002,10259002,PL,2020-02-07,0.0,0.0,Deaths,Total,Total,JRC
10259003,10259003,PL,2020-02-07,0.0,0.0,Recovered,Total,Total,JHU
10259004,10259004,PL,2020-02-07,1276636.0,0.0,Recovered,Total,Total,JRC
10259005,10259005,PL,2020-02-08,0.0,0.0,Active,Total,Total,JHU
10259006,10259006,PL,2020-02-08,1.0,0.0,Active,Total,Total,JRC
10259007,10259007,PL,2020-02-08,0.0,0.0,Confirmed,Total,Total,JHU
10259008,10259008,PL,2020-02-08,1.0,0.0,Confirmed,Total,Total,JRC
10259009,10259009,PL,2020-02-08,0.0,0.0,Deaths,Total,Total,JHU
10259010,10259010,PL,2020-02-08,0.0,0.0,Deaths,Total,Total,JRC
10259011,10259011,PL,2020-02-08,0.0,0.0,Recovered,Total,Total,JHU
10259012,10259012,PL,2020-02-08,1276636.0,0.0,Recovered,Total,Total,JRC
10259013,10259013,PL,2020-02-09,0.0,0.0,Active,Total,Total,JHU
10259014,10259014,PL,2020-02-09,1.0,0.0,Active,Total,Total,JRC
10259015,10259015,PL,2020-02-09,0.0,0.0,Confirmed,Total,Total,JHU
10259016,10259016,PL,2020-02-09,1.0,0.0,Confirmed,Total,Total,JRC
10259017,10259017,PL,2020-02-09,0.0,0.0,Deaths,Total,Total,JHU
10259018,10259018,PL,2020-02-09,0.0,0.0,Deaths,Total,Total,JRC
10259019,10259019,PL,2020-02-09,0.0,0.0,Recovered,Total,Total,JHU
10259020,10259020,PL,2020-02-09,1276636.0,0.0,Recovered,Total,Total,JRC
10259021,10259021,PL,2020-02-10,0.0,0.0,Active,Total,Total,JHU
10259022,10259022,PL,2020-02-10,1.0,0.0,Active,Total,Total,JRC
10259023,10259023,PL,2020-02-10,0.0,0.0,Confirmed,Total,Total,JHU
10259024,10259024,PL,2020-02-10,1.0,0.0,Confirmed,Total,Total,JRC
10259025,10259025,PL,2020-02-10,0.0,0.0,Deaths,Total,Total,JHU
10259026,10259026,PL,2020-02-10,0.0,0.0,Deaths,Total,Total,JRC
10259027,10259027,PL,2020-02-10,0.0,0.0,Recovered,Total,Total,JHU
10259028,10259028,PL,2020-02-10,1276636.0,0.0,Recovered,Total,Total,JRC
10259029,10259029,PL,2020-02-11,0.0,0.0,Active,Total,Total,JHU
10259030,10259030,PL,2020-02-11,1.0,0.0,Active,Total,Total,JRC
10259031,10259031,PL,2020-02-11,0.0,0.0,Confirmed,Total,Total,JHU
10259032,10259032,PL,2020-02-11,1.0,0.0,Confirmed,Total,Total,JRC
10259033,10259033,PL,2020-02-11,0.0,0.0,Deaths,Total,Total,JHU
10259034,10259034,PL,2020-02-11,0.0,0.0,Deaths,Total,Total,JRC
