,Unnamed: 0,ID,Date,PolicyType,PolicyValue,PolicyFlag,PolicyNotes,PolicySource
2532284,2532284,GB,2020-04-10,I4D,79.63,,,OxCGRT
2532285,2532285,GB,2020-04-10,I4L,80.95,,,OxCGRT
2532286,2532286,GB,2020-04-10,I4LD,80.95,,,OxCGRT
2532287,2532287,GB,2020-04-10,M1,,,,OxCGRT
2532288,2532288,GB,2020-04-11,C1,3.0,True,,OxCGRT
2532289,2532289,GB,2020-04-11,C2,3.0,True,,OxCGRT
2532290,2532290,GB,2020-04-11,C3,2.0,True,,OxCGRT
2532291,2532291,GB,2020-04-11,C4,4.0,True,,OxCGRT
2532292,2532292,GB,2020-04-11,C5,1.0,True,,OxCGRT
2532293,2532293,GB,2020-04-11,C6,2.0,True,,OxCGRT
2532294,2532294,GB,2020-04-11,C7,2.0,True,,OxCGRT
2532295,2532295,GB,2020-04-11,C8,0.0,,,OxCGRT
2532296,2532296,GB,2020-04-11,Cases,89390.0,,,OxCGRT
2532297,2532297,GB,2020-04-11,Deaths,11656.0,,,OxCGRT
2532298,2532298,GB,2020-04-11,E1,2.0,True,,OxCGRT
2532299,2532299,GB,2020-04-11,E2,2.0,,,OxCGRT
2532300,2532300,GB,2020-04-11,E3,0.0,,,OxCGRT
2532301,2532301,GB,2020-04-11,E4,0.0,,,OxCGRT
2532302,2532302,GB,2020-04-11,H1,2.0,True,,OxCGRT
2532303,2532303,GB,2020-04-11,H2,1.0,,,OxCGRT
2532304,2532304,GB,2020-04-11,H3,0.0,,,OxCGRT
2532305,2532305,GB,2020-04-11,H4,0.0,,,OxCGRT
2532306,2532306,GB,2020-04-11,H5,0.0,,,OxCGRT
2532307,2532307,GB,2020-04-11,H6,0.0,,,OxCGRT
2532308,2532308,GB,2020-04-11,H7,0.0,,,OxCGRT
2532309,2532309,GB,2020-04-11,H8,3.0,True,,OxCGRT
2532310,2532310,GB,2020-04-11,I1,60.71,,,OxCGRT
2532311,2532311,GB,2020-04-11,I1D,60.71,,,OxCGRT
2532312,2532312,GB,2020-04-11,I2,100.0,,,OxCGRT
2532313,2532313,GB,2020-04-11,I2D,100.0,,,OxCGRT
2532314,2532314,GB,2020-04-11,I3,65.62,,,OxCGRT
2532315,2532315,GB,2020-04-11,I3D,65.62,,,OxCGRT
2532316,2532316,GB,2020-04-11,I4,79.63,,,OxCGRT
2532317,2532317,GB,2020-04-11,I4D,79.63,,,OxCGRT
2532318,2532318,GB,2020-04-11,I4L,80.95,,,OxCGRT
2532319,2532319,GB,2020-04-11,I4LD,80.95,,,OxCGRT
2532320,2532320,GB,2020-04-11,M1,,,,OxCGRT
2532321,2532321,GB,2020-04-12,C1,3.0,True,,OxCGRT
2532322,2532322,GB,2020-04-12,C2,3.0,True,,OxCGRT
2532323,2532323,GB,2020-04-12,C3,2.0,True,,OxCGRT
2532324,2532324,GB,2020-04-12,C4,4.0,True,,OxCGRT
2532325,2532325,GB,2020-04-12,C5,1.0,True,,OxCGRT
2532326,2532326,GB,2020-04-12,C6,2.0,True,,OxCGRT
2532327,2532327,GB,2020-04-12,C7,2.0,True,,OxCGRT
2532328,2532328,GB,2020-04-12,C8,0.0,,,OxCGRT
2532329,2532329,GB,2020-04-12,Cases,92885.0,,,OxCGRT
2532330,2532330,GB,2020-04-12,Deaths,12313.0,,,OxCGRT
2532331,2532331,GB,2020-04-12,E1,2.0,True,,OxCGRT
2532332,2532332,GB,2020-04-12,E2,2.0,,,OxCGRT
2532333,2532333,GB,2020-04-12,E3,0.0,,,OxCGRT
2532334,2532334,GB,2020-04-12,E4,0.0,,,OxCGRT
2532335,2532335,GB,2020-04-12,H1,2.0,True,,OxCGRT
2532336,2532336,GB,2020-04-12,H2,1.0,,,OxCGRT
2532337,2532337,GB,2020-04-12,H3,0.0,,,OxCGRT
2532338,2532338,GB,2020-04-12,H4,0.0,,,OxCGRT
2532339,2532339,GB,2020-04-12,H5,0.0,,,OxCGRT
2532340,2532340,GB,2020-04-12,H6,0.0,,,OxCGRT
2532341,2532341,GB,2020-04-12,H7,0.0,,,OxCGRT
2532342,2532342,GB,2020-04-12,H8,3.0,True,,OxCGRT
2532343,2532343,GB,2020-04-12,I1,60.71,,,OxCGRT
2532344,2532344,GB,2020-04-12,I1D,60.71,,,OxCGRT
2532345,2532345,GB,2020-04-12,I2,100.0,,,OxCGRT
2532346,2532346,GB,2020-04-12,I2D,100.0,,,OxCGRT
2532347,2532347,GB,2020-04-12,I3,65.62,,,OxCGRT
2532348,2532348,GB,2020-04-12,I3D,65.62,,,OxCGRT
2532349,2532349,GB,2020-04-12,I4,79.63,,,OxCGRT
2532350,2532350,GB,2020-04-12,I4D,79.63,,,OxCGRT
2532351,2532351,GB,2020-04-12,I4L,80.95,,,OxCGRT
2532352,2532352,GB,2020-04-12,I4LD,80.95,,,OxCGRT
2532353,2532353,GB,2020-04-12,M1,,,,OxCGRT
2532354,2532354,GB,2020-04-13,C1,3.0,True,,OxCGRT
2532355,2532355,GB,2020-04-13,C2,3.0,True,,OxCGRT
2532356,2532356,GB,2020-04-13,C3,2.0,True,,OxCGRT
2532357,2532357,GB,2020-04-13,C4,4.0,True,,OxCGRT
2532358,2532358,GB,2020-04-13,C5,1.0,True,,OxCGRT
2532359,2532359,GB,2020-04-13,C6,2.0,True,,OxCGRT
2532360,2532360,GB,2020-04-13,C7,2.0,True,,OxCGRT
2532361,2532361,GB,2020-04-13,C8,0.0,,,OxCGRT
2532362,2532362,GB,2020-04-13,Cases,97068.0,,,OxCGRT
2532363,2532363,GB,2020-04-13,Deaths,13037.0,,,OxCGRT
2532364,2532364,GB,2020-04-13,E1,2.0,True,,OxCGRT
2532365,2532365,GB,2020-04-13,E2,2.0,,,OxCGRT
2532366,2532366,GB,2020-04-13,E3,0.0,,,OxCGRT
2532367,2532367,GB,2020-04-13,E4,0.0,,,OxCGRT
2532368,2532368,GB,2020-04-13,H1,2.0,True,,OxCGRT
2532369,2532369,GB,2020-04-13,H2,1.0,,,OxCGRT
2532370,2532370,GB,2020-04-13,H3,0.0,,,OxCGRT
2532371,2532371,GB,2020-04-13,H4,0.0,,,OxCGRT
2532372,2532372,GB,2020-04-13,H5,0.0,,,OxCGRT
2532373,2532373,GB,2020-04-13,H6,0.0,,,OxCGRT
2532374,2532374,GB,2020-04-13,H7,0.0,,,OxCGRT
2532375,2532375,GB,2020-04-13,H8,3.0,True,,OxCGRT
2532376,2532376,GB,2020-04-13,I1,60.71,,,OxCGRT
2532377,2532377,GB,2020-04-13,I1D,60.71,,,OxCGRT
2532378,2532378,GB,2020-04-13,I2,100.0,,,OxCGRT
2532379,2532379,GB,2020-04-13,I2D,100.0,,,OxCGRT
2532380,2532380,GB,2020-04-13,I3,65.62,,,OxCGRT
2532381,2532381,GB,2020-04-13,I3D,65.62,,,OxCGRT
2532382,2532382,GB,2020-04-13,I4,79.63,,,OxCGRT
2532383,2532383,GB,2020-04-13,I4D,79.63,,,OxCGRT
2532384,2532384,GB,2020-04-13,I4L,80.95,,,OxCGRT
2532385,2532385,GB,2020-04-13,I4LD,80.95,,,OxCGRT
2532386,2532386,GB,2020-04-13,M1,,,,OxCGRT
2532387,2532387,GB,2020-04-14,C1,3.0,True,,OxCGRT
2532388,2532388,GB,2020-04-14,C2,3.0,True,,OxCGRT
2532389,2532389,GB,2020-04-14,C3,2.0,True,,OxCGRT
2532390,2532390,GB,2020-04-14,C4,4.0,True,,OxCGRT
2532391,2532391,GB,2020-04-14,C5,1.0,True,,OxCGRT
2532392,2532392,GB,2020-04-14,C6,2.0,True,,OxCGRT
2532393,2532393,GB,2020-04-14,C7,2.0,True,,OxCGRT
2532394,2532394,GB,2020-04-14,C8,0.0,,,OxCGRT
2532395,2532395,GB,2020-04-14,Cases,101393.0,,,OxCGRT
2532396,2532396,GB,2020-04-14,Deaths,14113.0,,,OxCGRT
2532397,2532397,GB,2020-04-14,E1,2.0,True,,OxCGRT
2532398,2532398,GB,2020-04-14,E2,2.0,,,OxCGRT
2532399,2532399,GB,2020-04-14,E3,0.0,,,OxCGRT
2532400,2532400,GB,2020-04-14,E4,0.0,,,OxCGRT
2532401,2532401,GB,2020-04-14,H1,2.0,True,,OxCGRT
2532402,2532402,GB,2020-04-14,H2,1.0,,testing for critical workers who are self-isolating.  https://archive.fo/wip/b5nZ3,OxCGRT
2532403,2532403,GB,2020-04-14,H3,0.0,,,OxCGRT
2532404,2532404,GB,2020-04-14,H4,0.0,,,OxCGRT
2532405,2532405,GB,2020-04-14,H5,0.0,,,OxCGRT
2532406,2532406,GB,2020-04-14,H6,0.0,,,OxCGRT
2532407,2532407,GB,2020-04-14,H7,0.0,,,OxCGRT
2532408,2532408,GB,2020-04-14,H8,3.0,True,,OxCGRT
2532409,2532409,GB,2020-04-14,I1,60.71,,,OxCGRT
2532410,2532410,GB,2020-04-14,I1D,60.71,,,OxCGRT
2532411,2532411,GB,2020-04-14,I2,100.0,,,OxCGRT
2532412,2532412,GB,2020-04-14,I2D,100.0,,,OxCGRT
2532413,2532413,GB,2020-04-14,I3,65.62,,,OxCGRT
2532414,2532414,GB,2020-04-14,I3D,65.62,,,OxCGRT
2532415,2532415,GB,2020-04-14,I4,79.63,,,OxCGRT
2532416,2532416,GB,2020-04-14,I4D,79.63,,,OxCGRT
2532417,2532417,GB,2020-04-14,I4L,80.95,,,OxCGRT
2532418,2532418,GB,2020-04-14,I4LD,80.95,,,OxCGRT
2532419,2532419,GB,2020-04-14,M1,,,,OxCGRT
2532420,2532420,GB,2020-04-15,C1,3.0,True,,OxCGRT
2532421,2532421,GB,2020-04-15,C2,3.0,True,,OxCGRT
2532422,2532422,GB,2020-04-15,C3,2.0,True,,OxCGRT
2532423,2532423,GB,2020-04-15,C4,4.0,True,,OxCGRT
2532424,2532424,GB,2020-04-15,C5,1.0,True,,OxCGRT
2532425,2532425,GB,2020-04-15,C6,2.0,True,,OxCGRT
2532426,2532426,GB,2020-04-15,C7,2.0,True,,OxCGRT
2532427,2532427,GB,2020-04-15,C8,0.0,,,OxCGRT
2532428,2532428,GB,2020-04-15,Cases,106458.0,,,OxCGRT
2532429,2532429,GB,2020-04-15,Deaths,14993.0,,,OxCGRT
2532430,2532430,GB,2020-04-15,E1,2.0,True,,OxCGRT
2532431,2532431,GB,2020-04-15,E2,2.0,,,OxCGRT
2532432,2532432,GB,2020-04-15,E3,0.0,,,OxCGRT
2532433,2532433,GB,2020-04-15,E4,0.0,,,OxCGRT
2532434,2532434,GB,2020-04-15,H1,2.0,True,,OxCGRT
2532435,2532435,GB,2020-04-15,H2,1.0,,,OxCGRT
2532436,2532436,GB,2020-04-15,H3,0.0,,,OxCGRT
2532437,2532437,GB,2020-04-15,H4,0.0,,,OxCGRT
2532438,2532438,GB,2020-04-15,H5,0.0,,,OxCGRT
2532439,2532439,GB,2020-04-15,H6,0.0,,,OxCGRT
2532440,2532440,GB,2020-04-15,H7,0.0,,,OxCGRT
2532441,2532441,GB,2020-04-15,H8,3.0,True,,OxCGRT
2532442,2532442,GB,2020-04-15,I1,60.71,,,OxCGRT
2532443,2532443,GB,2020-04-15,I1D,60.71,,,OxCGRT
2532444,2532444,GB,2020-04-15,I2,100.0,,,OxCGRT
2532445,2532445,GB,2020-04-15,I2D,100.0,,,OxCGRT
2532446,2532446,GB,2020-04-15,I3,65.62,,,OxCGRT
2532447,2532447,GB,2020-04-15,I3D,65.62,,,OxCGRT
2532448,2532448,GB,2020-04-15,I4,79.63,,,OxCGRT
2532449,2532449,GB,2020-04-15,I4D,79.63,,,OxCGRT
2532450,2532450,GB,2020-04-15,I4L,80.95,,,OxCGRT
2532451,2532451,GB,2020-04-15,I4LD,80.95,,,OxCGRT
2532452,2532452,GB,2020-04-15,M1,,,,OxCGRT
2532453,2532453,GB,2020-04-16,C1,3.0,True,,OxCGRT
2532454,2532454,GB,2020-04-16,C2,3.0,True,,OxCGRT
2532455,2532455,GB,2020-04-16,C3,2.0,True,,OxCGRT
2532456,2532456,GB,2020-04-16,C4,4.0,True,,OxCGRT
2532457,2532457,GB,2020-04-16,C5,1.0,True,,OxCGRT
2532458,2532458,GB,2020-04-16,C6,2.0,True,,OxCGRT
2532459,2532459,GB,2020-04-16,C7,2.0,True,,OxCGRT
2532460,2532460,GB,2020-04-16,C8,0.0,,,OxCGRT
2532461,2532461,GB,2020-04-16,Cases,111756.0,,,OxCGRT
2532462,2532462,GB,2020-04-16,Deaths,16029.0,,,OxCGRT
2532463,2532463,GB,2020-04-16,E1,2.0,True,,OxCGRT
2532464,2532464,GB,2020-04-16,E2,2.0,,,OxCGRT
2532465,2532465,GB,2020-04-16,E3,0.0,,,OxCGRT
2532466,2532466,GB,2020-04-16,E4,0.0,,,OxCGRT
2532467,2532467,GB,2020-04-16,H1,2.0,True,,OxCGRT
2532468,2532468,GB,2020-04-16,H2,1.0,,,OxCGRT
2532469,2532469,GB,2020-04-16,H3,0.0,,,OxCGRT
2532470,2532470,GB,2020-04-16,H4,0.0,,,OxCGRT
2532471,2532471,GB,2020-04-16,H5,0.0,,,OxCGRT
2532472,2532472,GB,2020-04-16,H6,0.0,,,OxCGRT
2532473,2532473,GB,2020-04-16,H7,0.0,,,OxCGRT
2532474,2532474,GB,2020-04-16,H8,3.0,True,,OxCGRT
2532475,2532475,GB,2020-04-16,I1,60.71,,,OxCGRT
2532476,2532476,GB,2020-04-16,I1D,60.71,,,OxCGRT
2532477,2532477,GB,2020-04-16,I2,100.0,,,OxCGRT
2532478,2532478,GB,2020-04-16,I2D,100.0,,,OxCGRT
2532479,2532479,GB,2020-04-16,I3,65.62,,,OxCGRT
2532480,2532480,GB,2020-04-16,I3D,65.62,,,OxCGRT
2532481,2532481,GB,2020-04-16,I4,79.63,,,OxCGRT
2532482,2532482,GB,2020-04-16,I4D,79.63,,,OxCGRT
2532483,2532483,GB,2020-04-16,I4L,80.95,,,OxCGRT
2532484,2532484,GB,2020-04-16,I4LD,80.95,,,OxCGRT
2532485,2532485,GB,2020-04-16,M1,,,,OxCGRT
2532486,2532486,GB,2020-04-17,C1,3.0,True,,OxCGRT
2532487,2532487,GB,2020-04-17,C2,3.0,True,,OxCGRT
2532488,2532488,GB,2020-04-17,C3,2.0,True,,OxCGRT
2532489,2532489,GB,2020-04-17,C4,4.0,True,,OxCGRT
2532490,2532490,GB,2020-04-17,C5,1.0,True,,OxCGRT
2532491,2532491,GB,2020-04-17,C6,2.0,True,,OxCGRT
2532492,2532492,GB,2020-04-17,C7,2.0,True,,OxCGRT
2532493,2532493,GB,2020-04-17,C8,0.0,,,OxCGRT
2532494,2532494,GB,2020-04-17,Cases,116721.0,,,OxCGRT
2532495,2532495,GB,2020-04-17,Deaths,16942.0,,,OxCGRT
2532496,2532496,GB,2020-04-17,E1,2.0,True,,OxCGRT
2532497,2532497,GB,2020-04-17,E2,2.0,,,OxCGRT
2532498,2532498,GB,2020-04-17,E3,0.0,,,OxCGRT
2532499,2532499,GB,2020-04-17,E4,0.0,,,OxCGRT
2532500,2532500,GB,2020-04-17,H1,2.0,True,,OxCGRT
2532501,2532501,GB,2020-04-17,H2,1.0,,,OxCGRT
2532502,2532502,GB,2020-04-17,H3,0.0,,,OxCGRT
2532503,2532503,GB,2020-04-17,H4,0.0,,,OxCGRT
2532504,2532504,GB,2020-04-17,H5,0.0,,"21 new studies into Covid Announced to have been allocated funding for COVID related vaccine and testing research. This second round of projects receive £14.1 million as part of the £24.6 million rapid research response funded by UK Research and Innovation (UKRI), and by the Department of Health and Social Care through the National Institute for Health Research (NIHR) (linked article published 4th February 2020, and recorded on the tracker on 3rd February 2020). Two of these funded studies are for vaccine development  ? (1) Investigating a promising RNA-based vaccine Professor Robin Shattock, Imperial College London, £1.7 million, (2) Developing an animal model of coronavirus infection Professor Miles Carroll, Public Health England, £0.4 million. Total = £2.1 million    Monetary value not recorded here as value is not additional to previously announced spending, merely a description of where previously announced spending has now been allocated.    https://archive.vn/wip/bsSVE",OxCGRT
2532505,2532505,GB,2020-04-17,H6,0.0,,,OxCGRT
2532506,2532506,GB,2020-04-17,H7,0.0,,,OxCGRT
2532507,2532507,GB,2020-04-17,H8,3.0,True,,OxCGRT
2532508,2532508,GB,2020-04-17,I1,60.71,,,OxCGRT
2532509,2532509,GB,2020-04-17,I1D,60.71,,,OxCGRT
2532510,2532510,GB,2020-04-17,I2,100.0,,,OxCGRT
2532511,2532511,GB,2020-04-17,I2D,100.0,,,OxCGRT
2532512,2532512,GB,2020-04-17,I3,65.62,,,OxCGRT
2532513,2532513,GB,2020-04-17,I3D,65.62,,,OxCGRT
2532514,2532514,GB,2020-04-17,I4,79.63,,,OxCGRT
2532515,2532515,GB,2020-04-17,I4D,79.63,,,OxCGRT
2532516,2532516,GB,2020-04-17,I4L,80.95,,,OxCGRT
2532517,2532517,GB,2020-04-17,I4LD,80.95,,,OxCGRT
2532518,2532518,GB,2020-04-17,M1,,,,OxCGRT
2532519,2532519,GB,2020-04-18,C1,3.0,True,,OxCGRT
2532520,2532520,GB,2020-04-18,C2,3.0,True,,OxCGRT
2532521,2532521,GB,2020-04-18,C3,2.0,True,,OxCGRT
2532522,2532522,GB,2020-04-18,C4,4.0,True,,OxCGRT
2532523,2532523,GB,2020-04-18,C5,1.0,True,,OxCGRT
2532524,2532524,GB,2020-04-18,C6,2.0,True,,OxCGRT
2532525,2532525,GB,2020-04-18,C7,2.0,True,,OxCGRT
2532526,2532526,GB,2020-04-18,C8,0.0,,,OxCGRT
2532527,2532527,GB,2020-04-18,Cases,121437.0,,,OxCGRT
2532528,2532528,GB,2020-04-18,Deaths,18047.0,,,OxCGRT
2532529,2532529,GB,2020-04-18,E1,2.0,True,,OxCGRT
2532530,2532530,GB,2020-04-18,E2,2.0,,,OxCGRT
2532531,2532531,GB,2020-04-18,E3,0.0,,"Councils across England will receive another £1.6 billion in additional funding as they continue to respond to the coronavirus pandemic, the Local Government Secretary has announced today (18 April 2020).    https://archive.vn/kuVzc#selection-567.0-567.204",OxCGRT
2532532,2532532,GB,2020-04-18,E4,0.0,,,OxCGRT
2532533,2532533,GB,2020-04-18,H1,2.0,True,,OxCGRT
2532534,2532534,GB,2020-04-18,H2,1.0,,,OxCGRT
2532535,2532535,GB,2020-04-18,H3,0.0,,,OxCGRT
2532536,2532536,GB,2020-04-18,H4,0.0,,,OxCGRT
2532537,2532537,GB,2020-04-18,H5,0.0,,,OxCGRT
2532538,2532538,GB,2020-04-18,H6,0.0,,,OxCGRT
2532539,2532539,GB,2020-04-18,H7,0.0,,,OxCGRT
2532540,2532540,GB,2020-04-18,H8,3.0,True,,OxCGRT
2532541,2532541,GB,2020-04-18,I1,60.71,,,OxCGRT
2532542,2532542,GB,2020-04-18,I1D,60.71,,,OxCGRT
2532543,2532543,GB,2020-04-18,I2,100.0,,,OxCGRT
2532544,2532544,GB,2020-04-18,I2D,100.0,,,OxCGRT
2532545,2532545,GB,2020-04-18,I3,65.62,,,OxCGRT
2532546,2532546,GB,2020-04-18,I3D,65.62,,,OxCGRT
2532547,2532547,GB,2020-04-18,I4,79.63,,,OxCGRT
2532548,2532548,GB,2020-04-18,I4D,79.63,,,OxCGRT
2532549,2532549,GB,2020-04-18,I4L,80.95,,,OxCGRT
2532550,2532550,GB,2020-04-18,I4LD,80.95,,,OxCGRT
2532551,2532551,GB,2020-04-18,M1,,,,OxCGRT
2532552,2532552,GB,2020-04-19,C1,3.0,True,"https://web.archive.org/web/20200426100749/https://www.gov.uk/government/publications/covid-19-school-closures/guidance-for-schools-about-temporarily-closing  19 Apr. Department for Education  Schools will remain closed until further notice, except for children of critical workers and vulnerable children who are encouraged to attend where it is appropriate for them to do so. We will only re-open schools when the scientific advice indicates it is safe to do so, and will consult closely with the sector on our approach.",OxCGRT
2532553,2532553,GB,2020-04-19,C2,3.0,True,,OxCGRT
2532554,2532554,GB,2020-04-19,C3,2.0,True,,OxCGRT
2532555,2532555,GB,2020-04-19,C4,4.0,True,,OxCGRT
2532556,2532556,GB,2020-04-19,C5,1.0,True,,OxCGRT
2532557,2532557,GB,2020-04-19,C6,2.0,True,,OxCGRT
2532558,2532558,GB,2020-04-19,C7,2.0,True,,OxCGRT
2532559,2532559,GB,2020-04-19,C8,0.0,,,OxCGRT
2532560,2532560,GB,2020-04-19,Cases,125289.0,,,OxCGRT
2532561,2532561,GB,2020-04-19,Deaths,18479.0,,,OxCGRT
2532562,2532562,GB,2020-04-19,E1,2.0,True,,OxCGRT
2532563,2532563,GB,2020-04-19,E2,2.0,,,OxCGRT
2532564,2532564,GB,2020-04-19,E3,0.0,,,OxCGRT
2532565,2532565,GB,2020-04-19,E4,0.0,,,OxCGRT
2532566,2532566,GB,2020-04-19,H1,2.0,True,,OxCGRT
2532567,2532567,GB,2020-04-19,H2,1.0,,,OxCGRT
2532568,2532568,GB,2020-04-19,H3,0.0,,,OxCGRT
2532569,2532569,GB,2020-04-19,H4,0.0,,,OxCGRT
2532570,2532570,GB,2020-04-19,H5,0.0,,,OxCGRT
2532571,2532571,GB,2020-04-19,H6,0.0,,,OxCGRT
2532572,2532572,GB,2020-04-19,H7,0.0,,,OxCGRT
2532573,2532573,GB,2020-04-19,H8,3.0,True,,OxCGRT
2532574,2532574,GB,2020-04-19,I1,60.71,,,OxCGRT
2532575,2532575,GB,2020-04-19,I1D,60.71,,,OxCGRT
2532576,2532576,GB,2020-04-19,I2,100.0,,,OxCGRT
2532577,2532577,GB,2020-04-19,I2D,100.0,,,OxCGRT
2532578,2532578,GB,2020-04-19,I3,65.62,,,OxCGRT
2532579,2532579,GB,2020-04-19,I3D,65.62,,,OxCGRT
2532580,2532580,GB,2020-04-19,I4,79.63,,,OxCGRT
2532581,2532581,GB,2020-04-19,I4D,79.63,,,OxCGRT
2532582,2532582,GB,2020-04-19,I4L,80.95,,,OxCGRT
2532583,2532583,GB,2020-04-19,I4LD,80.95,,,OxCGRT
2532584,2532584,GB,2020-04-19,M1,,,,OxCGRT
2532585,2532585,GB,2020-04-20,C1,3.0,True,,OxCGRT
2532586,2532586,GB,2020-04-20,C2,3.0,True,,OxCGRT
2532587,2532587,GB,2020-04-20,C3,2.0,True,,OxCGRT
2532588,2532588,GB,2020-04-20,C4,4.0,True,,OxCGRT
2532589,2532589,GB,2020-04-20,C5,1.0,True,,OxCGRT
2532590,2532590,GB,2020-04-20,C6,2.0,True,,OxCGRT
2532591,2532591,GB,2020-04-20,C7,2.0,True,,OxCGRT
2532592,2532592,GB,2020-04-20,C8,0.0,,,OxCGRT
2532593,2532593,GB,2020-04-20,Cases,130147.0,,,OxCGRT
2532594,2532594,GB,2020-04-20,Deaths,19049.0,,,OxCGRT
2532595,2532595,GB,2020-04-20,E1,2.0,True,,OxCGRT
2532596,2532596,GB,2020-04-20,E2,2.0,,,OxCGRT
2532597,2532597,GB,2020-04-20,E3,1550000000.0,,1.25bn GBP announced by HMRC as a coronovirus package to protect firms driving innovation in the UK  https://archive.vn/tmIV1,OxCGRT
2532598,2532598,GB,2020-04-20,E4,0.0,,,OxCGRT
2532599,2532599,GB,2020-04-20,H1,2.0,True,,OxCGRT
2532600,2532600,GB,2020-04-20,H2,1.0,,,OxCGRT
2532601,2532601,GB,2020-04-20,H3,0.0,,,OxCGRT
2532602,2532602,GB,2020-04-20,H4,0.0,,,OxCGRT
2532603,2532603,GB,2020-04-20,H5,0.0,,,OxCGRT
2532604,2532604,GB,2020-04-20,H6,0.0,,,OxCGRT
2532605,2532605,GB,2020-04-20,H7,0.0,,,OxCGRT
2532606,2532606,GB,2020-04-20,H8,3.0,True,,OxCGRT
2532607,2532607,GB,2020-04-20,I1,60.71,,,OxCGRT
2532608,2532608,GB,2020-04-20,I1D,60.71,,,OxCGRT
2532609,2532609,GB,2020-04-20,I2,100.0,,,OxCGRT
2532610,2532610,GB,2020-04-20,I2D,100.0,,,OxCGRT
2532611,2532611,GB,2020-04-20,I3,65.62,,,OxCGRT
2532612,2532612,GB,2020-04-20,I3D,65.62,,,OxCGRT
2532613,2532613,GB,2020-04-20,I4,79.63,,,OxCGRT
2532614,2532614,GB,2020-04-20,I4D,79.63,,,OxCGRT
2532615,2532615,GB,2020-04-20,I4L,80.95,,,OxCGRT
2532616,2532616,GB,2020-04-20,I4LD,80.95,,,OxCGRT
2532617,2532617,GB,2020-04-20,M1,,,,OxCGRT
2532618,2532618,GB,2020-04-21,C1,3.0,True,,OxCGRT
2532619,2532619,GB,2020-04-21,C2,3.0,True,,OxCGRT
2532620,2532620,GB,2020-04-21,C3,2.0,True,,OxCGRT
2532621,2532621,GB,2020-04-21,C4,4.0,True,,OxCGRT
2532622,2532622,GB,2020-04-21,C5,1.0,True,,OxCGRT
2532623,2532623,GB,2020-04-21,C6,2.0,True,,OxCGRT
2532624,2532624,GB,2020-04-21,C7,2.0,True,,OxCGRT
2532625,2532625,GB,2020-04-21,C8,0.0,,,OxCGRT
2532626,2532626,GB,2020-04-21,Cases,134907.0,,,OxCGRT
2532627,2532627,GB,2020-04-21,Deaths,20273.0,,,OxCGRT
2532628,2532628,GB,2020-04-21,E1,2.0,True,,OxCGRT
2532629,2532629,GB,2020-04-21,E2,2.0,,,OxCGRT
2532630,2532630,GB,2020-04-21,E3,0.0,,,OxCGRT
2532631,2532631,GB,2020-04-21,E4,0.0,,,OxCGRT
2532632,2532632,GB,2020-04-21,H1,2.0,True,,OxCGRT
2532633,2532633,GB,2020-04-21,H2,1.0,,,OxCGRT
2532634,2532634,GB,2020-04-21,H3,0.0,,,OxCGRT
2532635,2532635,GB,2020-04-21,H4,0.0,,,OxCGRT
2532636,2532636,GB,2020-04-21,H5,0.0,,,OxCGRT
2532637,2532637,GB,2020-04-21,H6,0.0,,,OxCGRT
2532638,2532638,GB,2020-04-21,H7,0.0,,,OxCGRT
2532639,2532639,GB,2020-04-21,H8,3.0,True,,OxCGRT
2532640,2532640,GB,2020-04-21,I1,60.71,,,OxCGRT
2532641,2532641,GB,2020-04-21,I1D,60.71,,,OxCGRT
2532642,2532642,GB,2020-04-21,I2,100.0,,,OxCGRT
2532643,2532643,GB,2020-04-21,I2D,100.0,,,OxCGRT
2532644,2532644,GB,2020-04-21,I3,65.62,,,OxCGRT
2532645,2532645,GB,2020-04-21,I3D,65.62,,,OxCGRT
2532646,2532646,GB,2020-04-21,I4,79.63,,,OxCGRT
2532647,2532647,GB,2020-04-21,I4D,79.63,,,OxCGRT
2532648,2532648,GB,2020-04-21,I4L,80.95,,,OxCGRT
2532649,2532649,GB,2020-04-21,I4LD,80.95,,,OxCGRT
2532650,2532650,GB,2020-04-21,M1,,,,OxCGRT
2532651,2532651,GB,2020-04-22,C1,3.0,True,,OxCGRT
2532652,2532652,GB,2020-04-22,C2,3.0,True,,OxCGRT
2532653,2532653,GB,2020-04-22,C3,2.0,True,,OxCGRT
2532654,2532654,GB,2020-04-22,C4,4.0,True,,OxCGRT
2532655,2532655,GB,2020-04-22,C5,1.0,True,,OxCGRT
2532656,2532656,GB,2020-04-22,C6,2.0,True,,OxCGRT
2532657,2532657,GB,2020-04-22,C7,2.0,True,,OxCGRT
2532658,2532658,GB,2020-04-22,C8,0.0,,,OxCGRT
2532659,2532659,GB,2020-04-22,Cases,140397.0,,,OxCGRT
2532660,2532660,GB,2020-04-22,Deaths,21120.0,,,OxCGRT
2532661,2532661,GB,2020-04-22,E1,2.0,True,,OxCGRT
2532662,2532662,GB,2020-04-22,E2,2.0,,,OxCGRT
2532663,2532663,GB,2020-04-22,E3,0.0,,,OxCGRT
2532664,2532664,GB,2020-04-22,E4,0.0,,,OxCGRT
2532665,2532665,GB,2020-04-22,H1,2.0,True,,OxCGRT
2532666,2532666,GB,2020-04-22,H2,1.0,,,OxCGRT
2532667,2532667,GB,2020-04-22,H3,0.0,,,OxCGRT
